test 135.msg;0.4015173997251032;1;0.4914750270287809;1;-0.08995762730367768;0;1
test 133.msg;0.4236884567782925;1;0.5604872889876988;1;-0.13679883220940636;0;1
test 130.msg;0.3987577380194308;1;0.5086824501492067;1;-0.10992471212977584;0;1
test 109.msg;0.3200496616632437;1;0.24770282725459536;1;0.07234683440864836;1;1
test 106.msg;0.3494667479082902;1;0.32250720817337264;1;0.026959539734917548;1;1
test 129.msg;0.4097741388274038;1;0.5302683893359266;1;-0.12049425050852275;0;1
test 127.msg;0.3755462242844158;1;0.4229003802823099;1;-0.04735415599789411;0;1
test 145.msg;0.3187139273311487;1;0.2548309551982273;1;0.06388297213292143;1;1
test 144.msg;0.3224298482586329;1;0.24510214006149234;1;0.07732770819714058;1;1
test 107.msg;0.3566970093086903;1;0.3566551622382117;1;4.1847070478606696E-5;1;1
test 121.msg;0.3495844698644647;1;0.357099987221269;1;-0.007515517356804335;0;1
test 115.msg;0.30122961876182586;1;0.16411525786228687;1;0.137114360899539;1;1
test 120.msg;0.3231822629040066;1;0.2451818038638316;1;0.078000459040175;1;1
test 136.msg;0.3665591000473038;1;0.4015425700197972;1;-0.03498346997249341;0;1
test 118.msg;0.3118186574116805;1;0.21203399139111223;1;0.09978466602056829;1;1
test 134.msg;0.4097989849037551;1;0.5247419769235857;1;-0.1149429920198306;0;1
test 137.msg;0.3874043564031575;1;0.44763253635515143;1;-0.06022817995199392;0;1
test 139.msg;0.3874107693574115;1;0.45328877531277634;1;-0.06587800595536486;0;1
test 126.msg;0.3674156852310462;1;0.3869940175911686;1;-0.019578332360122408;0;1
test 117.msg;0.3121497494382686;1;0.21668289378656747;1;0.09546685565170115;1;1
test 113.msg;0.3005065769707741;1;0.11817439852144229;1;0.1823321784493318;1;1
test 149.msg;0.32251082381300733;1;0.2655277785442034;1;0.056983045268803934;1;1
test 103.msg;0.3462786532245348;1;0.35011968541183647;1;-0.0038410321873016406;0;1
test 101.msg;0.35840120920056734;1;0.364037895440386;1;-0.005636686239818667;0;1
test 147.msg;0.30092742073519885;1;0.1480262250168174;1;0.15290119571838146;1;1
test 124.msg;0.3679524893566697;1;0.39389167097576605;1;-0.025939181619096363;0;1
test 110.msg;0.31422707742037204;1;0.23573754850492046;1;0.07848952891545158;1;1
test 150.msg;0.32983021894457737;1;0.28025851107068833;1;0.04957170787388904;1;1
test 104.msg;0.362571194208747;1;0.38747711048057987;1;-0.024905916271832862;0;1
test 105.msg;0.3497910619806876;1;0.3609826316296938;1;-0.011191569649006194;0;1
test 119.msg;0.32719740421002813;1;0.2800464193178347;1;0.04715098489219344;1;1
test 114.msg;0.2996144351302673;1;0.15467403344490105;1;0.14494040168536626;1;1
test 123.msg;0.3646285659467638;1;0.4053685173903161;1;-0.0407399514435523;0;1
test 112.msg;0.2934727999789051;1;0.0864764159122795;1;0.20699638406662557;1;1
test 108.msg;0.3136890595435192;1;0.22109196186837998;1;0.09259709767513924;1;1
test 116.msg;0.3099854279619389;1;0.1889660536264013;1;0.12101937433553761;1;1
test 146.msg;0.31705590957207463;1;0.22367010856163816;1;0.09338580101043648;1;1
test 125.msg;0.3654670130676443;1;0.3781548027617716;1;-0.012687789694127316;0;1
test 111.msg;0.3066145304531922;1;0.19548008392632266;1;0.11113444652686955;1;1
test 143.msg;0.3389272008427254;1;0.32499199466861617;1;0.013935206174109205;1;1
test 141.msg;0.3549904006770341;1;0.33741938757308887;1;0.01757101310394521;1;1
test 142.msg;0.32302630282245337;1;0.2616053288215081;1;0.06142097400094526;1;1
test 131.msg;0.4178925282343895;1;0.5246347725622145;1;-0.10674224432782498;0;1
test 140.msg;0.3594350133427254;1;0.3923658374995971;1;-0.03293082415687171;0;1
test 102.msg;0.36664794228949865;1;0.4075831381039552;1;-0.04093519581445654;0;1
test 122.msg;0.35047907304478076;1;0.3707697958480183;1;-0.020290722803237515;0;1
test 148.msg;0.3050220466274896;1;0.17725626622314694;1;0.12776578040434267;1;1
test 138.msg;0.3538390293811269;1;0.38542583415718257;1;-0.03158680477605569;0;1
test 132.msg;0.4037095054547066;1;0.49157322423153094;1;-0.08786371877682436;0;1
test 128.msg;0.4112341451754699;1;0.5393064724003462;1;-0.12807232722487633;0;1
